ACF Ethanol Futures
12/31/10 06:00 PM,DA MILK FUTURES,F,7,0,11,0,15.46,15.49,15.33,----,15.49,17,15.45,38,1515
12/31/10 06:00 PM,DA MILK FUTURES,F,8,0,11,0,15.57,15.57,15.48,----,15.56,15,15.56,26,1465
12/31/10 06:00 PM,DA MILK FUTURES,F,9,0,11,0,15.66,15.67,15.63,----,15.66,25,15.66,35,1355
12/31/10 06:00 PM,DA MILK FUTURES,F,10,0,11,0,15.73,15.73,15.68,----,15.69,24,15.73,38,1303
12/31/10 06:00 PM,DA MILK FUTURES,F,11,0,11,0,15.66,15.68,15.62,----,15.62,20,15.66,31,1180
12/31/10 06:00 PM,DA MILK FUTURES,F,12,0,11,0,15.55,15.58B,15.52,----,15.53,27,15.55,26,1093
12/31/10 06:00 PM,DA MILK FUTURES,F,1,0,12,0,15.03,15.05B,15.03,----,15.03,1,15.05,0,18
12/31/10 06:00 PM,DA MILK FUTURES,F,2,0,12,0,14.95,14.95,14.88,----,14.88,2,14.90,1,9
12/31/10 06:00 PM,DA MILK FUTURES,F,3,0,12,0,15.05,15.05,14.88,----,14.88,2,14.88,0,9
12/31/10 06:00 PM,DA MILK FUTURES,F,4,0,12,0,15.10,15.10,15.00A,----,15.00,1,15.00,0,6
12/31/10 06:00 PM,DA MILK FUTURES,F,5,0,12,0,15.10,15.10,15.00A,----,15.00,1,15.00,0,6
12/31/10 06:00 PM,DA MILK FUTURES,F,6,0,12,0,----,----,----,----,15.30,0,15.39,0,1
12/31/10 06:00 PM,DA MILK FUTURES,F,7,0,12,0,----,----,----,----,15.44,0,15.44,0,1
12/31/10 06:00 PM,DA MILK FUTURES,F,8,0,12,0,----,----,----,----,15.45,0,15.45,0,0
12/31/10 06:00 PM,DA MILK FUTURES,F,9,0,12,0,----,----,----,----,15.47,0,15.47,1,1
12/31/10 06:00 PM,DA MILK FUTURES,F,10,0,12,0,----,----,----,----,15.45,0,15.45,0,0
12/31/10 06:00 PM,DA MILK FUTURES,F,11,0,12,0,----,----,----,----,15.47,0,15.47,0,0
12/31/10 06:00 PM,DA MILK FUTURES,F,12,0,12,0,----,----,----,----,15.49,0,15.49,0,0
DDG DISTILLERS DRY GRAIN FUTURES
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,1,0,11,0,----,----,----,----,110.8,0,110.8,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,2,0,11,0,----,----,----,----,112.8,0,112.8,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,3,0,11,0,----,----,----,----,114.6,0,114.6,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,4,0,11,0,----,----,----,----,115.6,0,115.6,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,5,0,11,0,----,----,----,----,116.1,0,116.1,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,6,0,11,0,----,----,----,----,118.5,0,118.5,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,7,0,11,0,----,----,----,----,118.6,0,118.6,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,8,0,11,0,----,----,----,----,120.0,0,120.0,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,9,0,11,0,----,----,----,----,120.0,0,120.0,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,10,0,11,0,----,----,----,----,120.0,0,120.0,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,11,0,11,0,----,----,----,----,120.0,0,120.0,0,0
12/31/10 06:00 PM,DDG DISTILLERS DRY GRAIN FUTURES,F,12,0,11,0,----,----,----,----,120.0,0,120.0,0,0
DGS DJ-UBS CI SWAP FUT
12/31/10 06:00 PM,DGS DJ-UBS CI SWAP FUT,F,12,0,10,0,----,----,----,----,162390,0,159.690,0,796
DK CME CLASS IV MILK FUTURES
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,1,0,11,0,----,----,----,----,15.44,0,15.44,0,26
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,2,0,11,0,----,----,----,----,15.65,0,15.65,0,16
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,3,0,11,0,----,----,----,----,15.91,0,15.91,0,21
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,4,0,11,0,----,----,----,----,16.00,0,16.00,0,29
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,5,0,11,0,----,----,----,----,15.83,0,15.83,0,14
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,6,0,11,0,----,----,----,----,15.69,0,15.69,0,7
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,7,0,11,0,----,----,----,----,15.56,0,15.56,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,8,0,11,0,----,----,----,----,15.56,0,15.56,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,9,0,11,0,----,----,----,----,15.56,0,15.56,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,10,0,11,0,----,----,----,----,15.73,0,15.73,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,11,0,11,0,----,----,----,----,15.65,0,15.65,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,12,0,11,0,----,----,----,----,15.43,0,15.43,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,1,0,12,0,----,----,----,----,14.72,0,14.72,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,2,0,12,0,----,----,----,----,14.24,0,14.24,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,3,0,12,0,----,----,----,----,14.24,0,14.24,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,4,0,12,0,----,----,----,----,14.29,0,14.29,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,5,0,12,0,----,----,----,----,14.29,0,14.29,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,6,0,12,0,----,----,----,----,14.20,0,14.20,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,7,0,12,0,----,----,----,----,14.27,0,14.27,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,8,0,12,0,----,----,----,----,14.33,0,14.33,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,9,0,12,0,----,----,----,----,14.39,0,14.39,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,10,0,12,0,----,----,----,----,14.46,0,14.46,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,11,0,12,0,----,----,----,----,14.54,0,14.54,0,0
12/31/10 06:00 PM,DK CME CLASS IV MILK FUTURES,F,12,0,12,0,----,----,----,----,14.62,0,14.62,0,0
DY DRY WHEY FUTURES
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,1,0,11,0,----,----,----,----,39.0000,0,39.0000,6,478
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,2,0,11,0,40.0000,40.0000,40.0000,40.0000,40.0000,1,40.0000,10,468
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,3,0,11,0,----,----,----,----,40.5250,0,40.5250,5,266
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,4,0,11,0,----,43.0000B,----,43.0000B,41.9500,0,41.9500,1,194
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,5,0,11,0,----,----,----,----,41.5000,0,41.5000,0,164
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,6,0,11,0,----,42.8000B,----,42.8000B,42.0000,0,42.0000,0,161
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,7,0,11,0,----,----,----,----,40.5000,0,40.5000,1,83
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,8,0,11,0,----,----,----,----,39.5000,0,39.5000,0,81
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,9,0,11,0,----,----,----,----,39.7500,0,39.7500,1,73
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,10,0,11,0,----,----,----,----,39.0000,0,39.0000,0,66
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,11,0,11,0,----,----,----,----,38.0000,0,38.0000,1,71
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,12,0,11,0,----,----,----,----,37.5000,0,37.5000,0,64
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,1,0,12,0,----,----,----,----,36.5000,0,36.5000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,2,0,12,0,----,----,----,----,36.0000,0,36.0000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,3,0,12,0,----,----,----,----,36.0000,0,36.0000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,4,0,12,0,----,----,----,----,37.0000,0,37.0000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,5,0,12,0,----,----,----,----,36.0000,0,36.0000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,6,0,12,0,----,----,----,----,36.5000,0,36.5000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,7,0,12,0,----,----,----,----,36.5000,0,36.5000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,8,0,12,0,----,----,----,----,36.5000,0,36.5000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,9,0,12,0,----,----,----,----,37.0000,0,37.0000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,10,0,12,0,----,----,----,----,37.2500,0,37.2500,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,11,0,12,0,----,----,----,----,37.0000,0,37.0000,0,0
12/31/10 06:00 PM,DY DRY WHEY FUTURES,F,12,0,12,0,----,----,----,----,37.7500,0,37.7500,0,0
ENE EASTERN NEBRASKA CORN BASIS SWAP
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,1,0,11,0,----,----,----,----,-40.25,0,-42.50,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,2,0,11,0,----,----,----,----,-48.25,0,-49.25,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,3,0,11,0,----,----,----,----,-48.25,0,-49.25,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,4,0,11,0,----,----,----,----,-49.00,0,-50.25,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,5,0,11,0,----,----,----,----,-48.25,0,-49.50,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,6,0,11,0,----,----,----,----,-53.00,0,-54.50,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,7,0,11,0,----,----,----,----,-52.25,0,-54.00,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,8,0,11,0,----,----,----,----,-29.75,0,-32.00,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,9,0,11,0,----,----,----,----,-31.00,0,-33.25,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,10,0,11,0,----,----,----,----,-4.75,0,-7.25,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,11,0,11,0,----,----,----,----,-6.25,0,-8.75,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,12,0,11,0,----,----,----,----,-7.75,0,-10.25,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,1,0,12,0,----,----,----,----,-7.75,0,-10.50,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,2,0,12,0,----,----,----,----,-8.75,0,-11.50,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,3,0,12,0,----,----,----,----,-9.75,0,-12.50,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,4,0,12,0,----,----,----,----,-10.50,0,-14.00,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,5,0,12,0,----,----,----,----,-11.25,0,-14.50,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,6,0,12,0,----,----,----,----,-13.75,0,-16.50,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,7,0,12,0,----,----,----,----,-14.25,0,-17.25,0,0
12/31/10 06:00 PM,ENE EASTERN NEBRASKA CORN BASIS SWAP,F,12,0,12,0,----,----,----,----,-27.75,0,-23.00,0,0
ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,1,0,11,0,----,----,----,----,-53.75,0,-55.50,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,2,0,11,0,----,----,----,----,-63.50,0,-60.25,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,3,0,11,0,----,----,----,----,-63.50,0,-60.25,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,4,0,11,0,----,----,----,----,-64.50,0,-61.25,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,5,0,11,0,----,----,----,----,-63.75,0,-60.50,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,6,0,11,0,----,----,----,----,-68.50,0,-65.50,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,7,0,11,0,----,----,----,----,-68.00,0,-64.75,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,8,0,11,0,----,----,----,----,-44.75,0,-42.75,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,9,0,11,0,----,----,----,----,-46.00,0,-43.75,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,10,0,11,0,----,----,----,----,-19.50,0,-17.75,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,11,0,11,0,----,----,----,----,-21.00,0,-19.00,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,12,0,11,0,----,----,----,----,-22.50,0,-20.75,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,1,0,12,0,----,----,----,----,-22.50,0,-21.00,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,2,0,12,0,----,----,----,----,-23.50,0,-22.00,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,3,0,12,0,----,----,----,----,-24.50,0,-23.00,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,4,0,12,0,----,----,----,----,-25.50,0,-24.25,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,5,0,12,0,----,----,----,----,-26.00,0,-25.00,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,6,0,12,0,----,----,----,----,-28.75,0,-27.25,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,7,0,12,0,----,----,----,----,-29.25,0,-27.75,0,0
12/31/10 06:00 PM,ESC EASTERN SOUTH DAKOTA CORN BASIS SWAP,F,12,0,12,0,----,----,----,----,-13.25,0,-12.75,0,0
FC CME FEEDER CATTLE FUTURES
12/31/10 06:00 PM,FC CME FEEDER CATTLE FUTURES,F,1,0,11,0,121.125,122.225,120.775,121.875,121.875,289,120.825,1268,5839
12/31/10 06:00 PM,FC CME FEEDER CATTLE FUTURES,F,3,0,11,0,123.275,124.300,122.875,123.950,123.950,1013,122.925,2461,23308
12/31/10 06:00 PM,FC CME FEEDER CATTLE FUTURES,F,4,0,11,0,124.000,125.050,123.700,124.825,124.825,340,124.400,472,5318
12/31/10 06:00 PM,FC CME FEEDER CATTLE FUTURES,F,5,0,11,0,123.950,125.300,123.900,125.150,125.225,265,124.200,402,6606
12/31/10 06:00 PM,FC CME FEEDER CATTLE FUTURES,F,8,0,11,0,124.500,125.800,124.500,125.800,125.800,142,124.600,205,6526
12/31/10 06:00 PM,FC CME FEEDER CATTLE FUTURES,F,9,0,11,0,124.425,125.500,124.425,125.500,125.500,17,124.300,72,574
12/31/10 06:00 PM,FC CME FEEDER CATTLE FUTURES,F,10,0,11,0,124.000,125.400,124.000,125.400,125.400,23,124.250,33,178
12/31/10 06:00 PM,FC CME FEEDER CATTLE FUTURES,F,11,0,11,0,123.450,124.025,123.450,124.000B,124.000,4,123.350,6,93
FCP BMD CRUDE PALM OIL
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,1,0,11,0,----,----,----,----,----,0,3814,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,2,0,11,0,----,----,----,----,----,0,3820,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,3,0,11,0,----,----,----,----,----,0,3788,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,4,0,11,0,----,----,----,----,----,0,3768,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,5,0,11,0,----,----,----,----,----,0,3750,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,6,0,11,0,----,----,----,----,----,0,3730,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,7,0,11,0,----,----,----,----,----,0,3712,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,9,0,11,0,----,----,----,----,----,0,3700,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,11,0,11,0,----,----,----,----,----,0,3650,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,1,0,12,0,----,----,----,----,----,0,3590,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,3,0,12,0,----,----,----,----,----,0,3570,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,5,0,12,0,----,----,----,----,----,0,3560,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,7,0,12,0,----,----,----,----,----,0,3535,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,9,0,12,0,----,----,----,----,----,0,3545,0,0
12/31/10 06:00 PM,FCP BMD CRUDE PALM OIL,F,11,0,12,0,----,----,----,----,----,0,3545,0,0
FGE GENTING - SSF
12/31/10 06:00 PM,FGE GENTING - SSF,F,1,0,11,0,----,----,----,----,----,0,11.16,0,0
12/31/10 06:00 PM,FGE GENTING - SSF,F,3,0,11,0,----,----,----,----,----,0,11.16,0,0
12/31/10 06:00 PM,FGE GENTING - SSF,F,6,0,11,0,----,----,----,----,----,0,11.16,0,0
FSG SCOMI GROUP - SSF
12/31/10 06:00 PM,FSG SCOMI GROUP - SSF,F,1,0,11,0,----,----,----,----,----,0,.36,0,0
12/31/10 06:00 PM,FSG SCOMI GROUP - SSF,F,3,0,11,0,----,----,----,----,----,0,.36,0,0
12/31/10 06:00 PM,FSG SCOMI GROUP - SSF,F,6,0,11,0,----,----,----,----,----,0,.36,0,0
FTE TELEKOM MALAYSAI SSF
12/31/10 06:00 PM,FTE TELEKOM MALAYSAI SSF,F,1,0,11,0,----,----,----,----,----,0,3.52,0,0
12/31/10 06:00 PM,FTE TELEKOM MALAYSAI SSF,F,3,0,11,0,----,----,----,----,----,0,3.52,0,0
12/31/10 06:00 PM,FTE TELEKOM MALAYSAI SSF,F,6,0,11,0,----,----,----,----,----,0,3.52,0,0
FZE OTC ETHANOL FWRD SWP
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,12,0,10,0,----,----,----,----,21993,0,2.1979,0,8873
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,1,0,11,0,----,----,----,----,2.3200,0,2.2860,450,6602
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,2,0,11,0,----,----,----,----,2.3220,0,2.2910,410,6052
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,3,0,11,0,----,----,----,----,2.3290,0,2.3010,410,6096
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,4,0,11,0,----,----,----,----,2.3460,0,2.3100,170,3963
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,5,0,11,0,----,----,----,----,2.3490,0,2.3130,170,3879
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,6,0,11,0,----,----,----,----,2.3500,0,2.3150,170,3899
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,7,0,11,0,----,----,----,----,2.3280,0,2.2980,140,2651
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,8,0,11,0,----,----,----,----,2.2670,0,2.2400,140,2610
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,9,0,11,0,----,----,----,----,2.1980,0,2.1730,140,2195
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,10,0,11,0,----,----,----,----,2.1660,0,2.1430,110,1214
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,11,0,11,0,----,----,----,----,2.1600,0,2.1380,110,1064
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,12,0,11,0,----,----,----,----,2.1410,0,2.1130,110,1172
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,1,0,12,0,----,----,----,----,2.1500,0,2.1200,70,70
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,2,0,12,0,----,----,----,----,2.1500,0,2.1200,70,70
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,3,0,12,0,----,----,----,----,2.1500,0,2.1200,70,70
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,4,0,12,0,----,----,----,----,2.1500,0,2.1200,0,0
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,5,0,12,0,----,----,----,----,2.1500,0,2.1200,0,0
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,6,0,12,0,----,----,----,----,2.1500,0,2.1200,0,0
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,7,0,12,0,----,----,----,----,2.1500,0,2.1200,0,0
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,8,0,12,0,----,----,----,----,2.1500,0,2.1200,0,0
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,9,0,12,0,----,----,----,----,2.1500,0,2.1200,0,0
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,10,0,12,0,----,----,----,----,2.1500,0,2.1200,0,0
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,11,0,12,0,----,----,----,----,2.1500,0,2.1200,0,0
12/31/10 06:00 PM,FZE OTC ETHANOL FWRD SWP,F,12,0,12,0,----,----,----,----,2.1500,0,2.1200,0,0
HWP Hard Wood Pulp Futures
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,1,0,11,0,----,----,----,----,823.00,0,823.00,0,200
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,2,0,11,0,----,----,----,----,808.00,0,808.00,0,100
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,3,0,11,0,----,----,----,----,793.00,0,793.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,4,0,11,0,----,----,----,----,779.00,0,779.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,5,0,11,0,----,----,----,----,767.00,0,767.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,6,0,11,0,----,----,----,----,763.00,0,763.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,7,0,11,0,----,----,----,----,754.00,0,754.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,8,0,11,0,----,----,----,----,750.00,0,750.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,9,0,11,0,----,----,----,----,746.00,0,746.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,10,0,11,0,----,----,----,----,742.00,0,742.00,0,25
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,11,0,11,0,----,----,----,----,744.00,0,744.00,0,25
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,12,0,11,0,----,----,----,----,741.00,0,741.00,0,25
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,1,0,12,0,----,----,----,----,733.00,0,733.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,2,0,12,0,----,----,----,----,735.00,0,735.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,3,0,12,0,----,----,----,----,733.00,0,733.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,4,0,12,0,----,----,----,----,731.00,0,731.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,5,0,12,0,----,----,----,----,730.00,0,730.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,6,0,12,0,----,----,----,----,729.00,0,729.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,7,0,12,0,----,----,----,----,728.00,0,728.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,8,0,12,0,----,----,----,----,728.00,0,728.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,9,0,12,0,----,----,----,----,730.00,0,730.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,10,0,12,0,----,----,----,----,728.00,0,728.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,11,0,12,0,----,----,----,----,725.00,0,725.00,0,0
12/31/10 06:00 PM,HWP Hard Wood Pulp Futures,F,12,0,12,0,----,----,----,----,720.00,0,720.00,0,0
IBF Minneapolis National Corn Index Futures
12/31/10 06:00 PM,IBF Minneapolis National Corn Index Futures,F,1,0,11,0,----,----,----,----,572'0,0,----,0,0
IHF Minneapolis Hard Red Winter Wheat Index Futures
12/31/10 06:00 PM,IHF Minneapolis Hard Red Winter Wheat Index Futures,F,1,0,11,0,----,----,----,----,721'0,0,----,0,0
IOI IOI CORPORATION SSF
12/31/10 06:00 PM,IOI IOI CORPORATION SSF,F,1,0,11,0,----,----,----,----,----,0,5.80,0,0
12/31/10 06:00 PM,IOI IOI CORPORATION SSF,F,3,0,11,0,----,----,----,----,----,0,5.80,0,0
12/31/10 06:00 PM,IOI IOI CORPORATION SSF,F,6,0,11,0,----,----,----,----,----,0,5.80,0,0
IPF Minneapolis Hard Red Spring Wheat Index Futures
